time,LeftPupil X,LeftPupil Y,RightPupil X,RightPupil Y,LeftBlink,RightBlink,CombineFocusPoint X,CombineFocusPoint Y,CombineFocusPoint Z
120.0755,0.4583429,0.0882889,0.1593323,-0.1137171,1,1,59.08119,1.040068,73
120.5833,0.1512517,0.06924319,-0.1645653,-0.05190063,1,1,65.54527,0.1,72.94444
121.1054,0.09049571,0.1102718,-0.2250778,-0.0005230904,1,1,67,1.07947,72.69716
121.6119,-0.0291127,0.09208536,-0.3825884,-0.01131201,1,1,54.16968,0.6967683,73
122.1262,-0.1803046,0.05622321,-0.5303086,-0.008571744,0.9786227,0.9779472,53.73501,0.1,71.40428
122.6478,0.264778,0.003247321,-0.04521376,-0.1389073,0.6369483,0.494233,0,0,0
123.1483,0.1671933,0.06728745,-0.1647327,-0.0445199,1,1,58.60307,0.1,68.5478
123.6515,-0.1738285,0.1237912,-0.4833618,0.03190386,0.8572617,0.8460029,62.90642,0,66.72192
124.1659,0.02653134,0.09739786,-0.2920543,-0.03112209,1,1,62.22072,0.1,67.93436
124.6913,0.2391343,0.05674148,-0.0860498,-0.05996776,1,1,62.38664,0.1,64.05782
125.197,-0.07453465,-0.08675754,0,0,0,0,0,0,0
125.7174,-0.0121609,0.07444817,-0.3358974,-0.02233267,0.9852782,0.8831036,58.05496,0,63.28229
126.2276,0.283602,0.1095197,-0.05794847,-0.01247883,1,1,52.98576,0.1,64.26149
126.7387,0.195259,0.1189185,-0.127519,0.01807833,1,1,56.59248,1.103225,65
127.2622,-0.008103013,-0.001310706,-0.3689077,-0.1297144,0.7797772,0.5846671,57.09499,0,63.89048
127.7708,-0.02815765,-0.1023036,-0.428578,-0.2100885,0.8900775,0.6699095,57.61276,0,64.12516
128.2941,-0.1161196,-0.07182002,-0.5008909,-0.1655726,0.8960229,0.6132489,57.63512,0,63.91601
128.815,-0.04548317,-0.009715915,-0.4578377,-0.09575379,1,1,57.72131,0.1000002,63.84542
129.3219,-0.1779381,-0.03346515,-0.6035009,-0.05065048,1,1,57.98708,0,63.65424
129.8476,-0.1969528,-0.06716359,-0.5865062,-0.1132129,1,1,58.9273,0,62.84975
130.3695,-0.226844,0.09397095,-0.6363772,-0.04859197,1,1,59.48509,0.06383216,63
130.8763,-0.1967897,0.02541518,-0.5948704,-0.104839,1,1,59.87136,0,63.76777
131.3955,-0.3522714,-0.02114141,-0.6197493,-0.06773829,1,1,59.78473,0,63.4381
131.9068,-0.1077292,-0.03010118,-0.4580255,-0.1390543,0.9569408,0.7541344,55.28262,0.8943828,65
132.4079,-0.07673597,0.09564805,-0.3916461,-0.02140188,0.9892135,0.9659073,50.60147,0,64.72305
132.921,-0.06865889,0.0969854,-0.4022867,0.002456188,1,1,50.42436,0,68.16941
133.4465,-0.04169142,0.1645935,-0.3968538,0.03992236,1,1,46.5084,0.1,64.29369
133.9483,0.1412433,0.0711754,-0.1956849,-0.04328227,1,1,45.02046,0,68.85087
134.4561,0.05712116,0.1271192,-0.2630771,0.006177545,1,1,46.82692,0.1,70.91813
134.9783,0.2142918,0.1160235,-0.1107367,-0.02533901,1,1,51,0.2266716,71.78719
135.4905,0.2919824,-0.06746018,0.1047493,-0.1109804,0.3139361,0.3048635,0,0,0
136.0023,0.1455458,0.1626535,-0.1889552,0.06442177,1,1,46.85918,0.1,67.5673
136.5129,0.2952325,0.1239548,-0.02512574,0.004207015,1,1,46.99598,0.1,66.17587
137.0372,-0.01307809,0.1232713,-0.3294144,0.01230758,1,1,51.32264,0.1,63.88712
137.5562,-0.07282901,0.05671334,-0.4200866,-0.0460999,1,1,49.89594,0.1,64.74339
138.0671,-0.1955454,0.06991637,-0.5275105,-0.03002226,0.8639942,0.7722332,50.99574,0,68.44478
138.5885,0.2992245,0.1175504,-0.03092217,-0.01682913,1,1,51,0.8696383,65.47552
139.0981,0.2278666,0.08151269,-0.07995558,-0.06486988,1,1,54.6772,0,67.45231
139.6027,0.180759,0.1047716,-0.1381226,-0.004332781,1,1,51.05763,0.1,64.86157
140.111,-0.03363276,0.1274557,-0.3641391,0.01065308,1,1,54.61497,0,64.13615
140.6267,0.03365552,0.1404203,-0.2832794,0.03385186,1,1,56.86909,0.1,64.02583
141.1444,0.04580355,-0.01614165,-0.3287689,-0.1399641,0.7733164,0.7749435,59.95781,0,64.35851
141.6668,0.291531,0.05920881,-0.0907042,-0.07189214,1,1,59.95716,0,63.90977
142.1691,0.1127819,-0.04134679,-0.2617128,-0.158691,0.9482097,0.8627339,59.65532,0,64.22169
142.6746,0.1877748,0.04128569,-0.1747747,-0.07285631,1,1,59.80508,0.1,64.19941
143.1837,0.182086,-0.09772074,-0.216201,-0.220488,1,1,59.88495,0.5139316,64.14632
143.7007,0.1798222,-0.01226592,-0.2065953,-0.1234155,0.8844314,0.8351464,59.97138,0,63.98364
144.2166,0.2922921,-0.06827235,-0.1064481,-0.1963916,1,1,59.97416,0,63.98417
144.7244,0.1707642,-0.0528723,-0.2435068,-0.1900511,0.9801912,0.9945128,59.96534,0.1232692,64.18911
145.2441,-0.1727398,-0.1049408,-0.4860185,-0.1747677,0.7336722,0.4908132,59.71057,0.6301823,65
145.7629,-0.3386697,0.009741962,-0.7374384,-0.08705366,0.9481614,0.6794446,57.51948,0,62.33376
146.2661,0.01628566,0.04917043,-0.33841,-0.05594432,1,1,58.14328,0,63.07221
146.7851,-0.07062912,0.01100481,-0.4324977,-0.08581221,1,1,58.178,0,63.25215
147.2975,0.0645721,-0.04561543,0.04325664,-0.1733974,0.1615299,0.2492067,0,0,0
147.8102,0.2462615,0.0005400777,-0.06854856,-0.1181663,0.7311321,0.5408316,60.7037,0,64.42446
148.3248,0.4303164,0.06412959,0.1024306,-0.06861877,1,1,59.04788,0,59.10548
148.8335,-0.002532721,-0.09657347,-0.06766009,-0.1903573,0.2271428,0.0880236,0,0,0
149.3542,0.008339047,0.1243832,-0.3148771,0.02549154,1,1,58.2282,0.1,59.97887
149.8594,-0.1238257,0.07949728,-0.461769,-0.009742618,1,1,59,1.128339,58.85067
150.3621,0.05852103,0.08561444,-0.2774976,-0.01062644,1,1,63.04327,0,59.91576
150.8858,0.1228358,0.06474364,-0.2076592,-0.02660215,1,1,62.79606,0,59.80424
151.3874,0.09288716,0.09932029,-0.2292058,0.01044661,1,1,63.28545,0.1,59.98141
151.8998,-0.2972102,0.1004149,-0.6455978,0.02384794,0.9973906,0.9088797,66.79615,0,62.96073
152.4083,0.04305935,-0.2688301,0.202394,-0.3220898,0,0.02621481,0,0,0
152.9136,0.0445416,-0.04521394,-0.3175423,-0.1152205,1,1,65.11446,0,59.59303
153.4314,-0.0623998,0.0404864,-0.428149,-0.05414414,0.9686199,0.9139168,65.61609,0.08761527,59.66585
153.9462,0.2983048,-0.1345155,-0.08436781,-0.2825661,0.7700061,0.7164343,63.71598,0,59.61756
154.4592,0.1829476,-0.1110426,-0.1907778,-0.2377899,0.7369799,0.7570162,64.13502,0,59.87099
154.9645,0.1721749,-0.103968,-0.2110487,-0.2101675,0.8497148,0.9391091,64.02679,0.1,59.96356
155.4942,0.2634233,-0.1585079,-0.1454881,-0.2794384,0.7769544,0.8315694,64.02248,0.01000332,59.95
156.0197,0.2159787,-0.1937224,-0.174279,-0.3438699,0.7649441,0.901534,64.04108,0.2963213,59.88257
156.5415,0.1850343,-0.1128675,-0.2221704,-0.2497666,0.6929694,0.7268957,64.03026,0,59.88554
157.0475,-0.4604466,-0.09511077,-0.06329703,-0.02331269,0.6524692,0.3781545,0,0,0
157.549,-0.03301954,0.082753,-0.3403211,-0.01387239,1,1,64.97842,1.076064,61
158.0732,-0.2979981,0.0620659,-0.6586045,0.01628131,0.996709,0.9438099,67.03024,1.195267,61
158.5836,0.1056641,-0.1445241,-0.08515441,-0.2096993,0.4767371,0.4665807,68.099,0.5178843,61
159.094,-0.2727519,0.08722287,-0.6263173,0.05016768,1,1,71,0.5875647,63.07382
159.6019,-0.1020081,0.06345236,-0.4330958,-0.003886461,1,1,70.32009,0,74.31207
160.1066,-0.05522478,0.05550718,-0.3832939,-0.02708316,1,1,70.23906,0.1,70.3292
160.6295,-0.1068001,0.07105738,-0.4282697,-0.001371384,1,1,71,0.7000684,76.36588
161.1441,-0.160575,0.08384085,-0.5083753,0.008441687,1,1,70.40694,0,75.30354
161.6676,-0.07595217,0.1414354,-0.4131234,0.07138216,1,1,70.76482,0,83.56413
162.1781,-0.1687645,-0.1154909,-0.5703941,-0.1940194,0.7998062,0.5598537,70.11703,0,78.17002
162.692,0.05420887,-0.05586171,-0.148279,-0.144605,0,0,0,0,0
163.1995,-0.05081695,0.1279428,-0.3784441,0.06198394,1,1,70.60616,0,87.06875
163.7149,-0.04298121,0.09332556,-0.3653921,0.01603717,1,1,70.89729,0,88.2267
164.2254,-0.01346773,0.04464358,-0.3532012,-0.03521919,1,1,70.88689,0,87.26267
164.7501,0.09676099,0.1017127,-0.2361838,0.006275535,1,1,75.0968,0,86.01575
165.2512,-0.007184446,0.08491957,-0.3239787,-0.01899719,0.9270698,0.8201255,71,0.1141939,88.36567
165.7514,0.2013279,-0.0380336,-0.1366411,-0.1675637,0.8423,0.7683625,71.35178,0,86.40095
166.2532,0.04456747,0.05066818,-0.3025302,-0.05905104,0.9687008,0.9167153,71.58001,0,86.09649
166.7762,0.1003984,0.1579942,-0.2511186,0.05735779,1,1,73.9579,0.1,85.56231
167.2811,0.2114325,0.06229639,-0.06631362,-0.07698667,1,1,75.44414,0.8583989,85
167.8035,-0.1346555,-0.05600071,-0.4311153,-0.2180429,0.2396514,0.3176938,0,0,0
168.3058,0.0669018,0.1246698,-0.2608707,-0.01775384,1,1,76.61913,0.6021888,85
168.8299,0.05936372,0.07250768,-0.2589987,-0.05125666,1,1,78.20506,0.1,82.37107
169.3531,-0.03968924,0.10268,-0.373118,0.003425062,1,1,83,0.2349049,81.61934
169.8683,-0.003478527,0.06477404,-0.3222425,-0.0214802,1,1,83,0.7603528,82.16831
170.3887,-0.1269832,0.09265763,-0.4677349,0.01850802,1,1,81.70699,0.1,85.34949
170.9179,0.1882838,0.1023459,-0.09772873,-0.0001730919,1,1,84.92066,0,86.64797
171.449,0.07770431,0.1005647,-0.2411445,0.008886337,1,1,85.88084,0,85.2244
171.9711,0.4766444,-0.05126941,0.103265,-0.1912961,1,1,86.21693,0,83.21558
172.4774,-0.325677,0.009766698,-0.705983,-0.07482207,0.9368739,0.6376991,86.45786,0,90.69229
172.9792,-0.03239381,-0.041219,-0.09327668,-0.1779923,0,0,0,0,0
173.495,0.02018559,0.08093476,-0.2910706,-0.01682961,0.9208254,0.848265,86.52599,0.1,81.85046
174.006,0.5403529,-0.002464533,0.1893076,-0.1491112,0.7765285,0.7308257,87.47192,0.1455709,81
174.5285,-0.02983373,0.02799761,-0.3329681,-0.04879642,0.9625347,0.8043905,87.71613,0.5947481,81
175.0539,0.264863,0.1639002,-0.04210544,0.03577989,1,1,87.92296,0.5518713,83
175.5593,0.07666612,0.02768308,-0.2270262,-0.0603776,1,1,95,0.3543943,82.57353
176.0806,0.007643938,0.07691348,-0.3240076,-0.01078868,1,1,90.63135,0,86.3119
176.5893,0.4897449,0.1057533,0.1387777,-0.106199,0.5335608,0.3838975,0,0,0
177.1022,0.04150462,0.058442,-0.263076,-0.0219661,1,1,96.8861,0,86.4752
177.6248,-0.08220559,0.09192741,-0.4115828,-0.007751107,1,1,91,0.5554872,88.64674
178.1356,-0.08573699,0.06139535,-0.3745888,-0.01860893,0.9931525,0.89858,94.07993,0.1,90.97141
178.6472,-0.1208942,-0.009504676,-0.3780987,0.003666818,0.5983518,0.779888,0,0,0
179.1713,0.03442454,0.1040131,-0.2788197,0.005644977,1,1,96.10092,0.1,94.23881
179.6776,-0.3523282,0.05692267,-0.7244208,-0.02049458,0.9477925,0.8990796,94.03288,0,98.00548
180.2012,0.5300864,0.09192139,0.212981,-0.04831457,0.6780887,0.5263853,0,0,0
180.7241,-0.2966921,0.04209626,-0.6224148,-0.009565234,0.9576327,0.927161,99,0.7350755,95.96992
181.2318,0.02685177,0.06541902,-0.2920783,-0.01459122,1,1,98.7374,0.1,97.42408
181.7452,0.1380154,0.05168992,-0.1893587,-0.0406369,1,1,102.6468,0,97.993
182.265,-0.0353694,0.1422322,-0.3294803,0.04661322,1,1,106.4513,0,98.21863
182.7872,-0.07028627,0.1133792,-0.3778058,0.01493192,0.9277752,0.860936,103,0.3651397,99.01588
183.2959,-0.299763,0.07420164,-0.6685381,-0.01504362,0.8952152,0.8371211,102.2529,0,102.2768
183.8197,0.305655,-0.0229218,0.1676668,-0.0007383823,0,0.06698293,0,0,0
184.3376,0.1081413,0.158145,-0.2114842,0.06068748,1,1,108.3882,0.242516,99
184.8397,-0.002958655,0.08869392,-0.3336547,-0.004848003,1,1,106.3801,0,102.6755
185.3477,0.3451723,0.08216673,0.06117046,-0.04828465,0.4082088,0.3889043,0,0,0
185.8709,0.1439369,-0.2303661,-0.3281323,-0.3618784,0,0,0,0,0
186.3825,-0.003269196,0.1118318,-0.3182035,-0.002402902,0.911818,0.9373569,105.8938,0.1,97.79387
186.9027,0.2352211,0.06677645,-0.06311899,-0.08943331,1,1,102.3466,0,97.37885
187.4276,0.1211734,0.1512279,-0.1795575,0.01370221,1,1,100.4609,0.1,98.35885
187.9447,0.02480602,-0.08398306,-0.03138304,-0.2664295,0,0,0,0,0
188.4654,0.1816835,0.138329,-0.1366217,0.004312158,1,1,98.02687,0.1,94.2903
188.9657,0.3391904,0.1054356,0.05248868,-0.05098581,1,1,94.49886,0.1,93.42721
189.4839,0.1298808,0.1494155,-0.1780407,0.03970307,1,1,91.62458,0,94.28076
190.0007,0.1294093,0.1703665,-0.1878926,0.05027384,1,1,89.59161,0,88.9311
190.5059,-0.2392201,0.0812692,-0.4943933,0.07034838,0.4291103,0.4395362,0,0,0
191.0191,-0.008847654,0.1129384,-0.2979726,0.008342564,0.8385478,0.9591921,94.21485,0,90.5202
191.5236,0.1179137,0.1208145,-0.166123,0.02227026,1,1,91.09431,0,85.77074
192.0415,0.02812302,0.1828008,-0.2943593,0.08892459,1,1,99.56056,0.1,85.78491
192.565,0.03586125,0.08494902,-0.278096,-0.000521183,1,1,96.71552,0.1,85.32104
193.0724,-0.01364017,-0.06521928,-0.03042358,-0.1602883,0.01710401,0.03641949,0,0,0
193.5867,-0.09437299,0.08667445,-0.4145188,-0.007183433,1,1,96.83356,0.7742246,85
194.1027,0.1395886,0.08697563,-0.1594426,-0.03653681,1,1,97.94387,0,81.96743
194.6093,-0.2311875,0.004827857,0.08452463,-0.1160619,0.4357429,0.3830827,0,0,0
195.1136,-0.1536233,0.0692026,-0.502256,-0.008135557,1,1,97.76952,0,89.47907
195.6225,-0.1452925,-0.001533508,-0.1217749,-0.1353961,0.2349895,0.3085575,0,0,0
196.1225,-0.1419842,0.1300814,-0.4944589,0.05218142,1,1,97.94367,0.1,88.83676
196.6433,-0.04725766,0.06870914,-0.4161357,-0.008185148,0.9984768,0.9709647,97.96506,0,89.68159
197.1525,0.006046057,-0.02781498,-0.3660679,-0.09544003,1,1,97.88419,0,89.01595
197.6619,-0.01981521,0.04626167,-0.3938634,-0.005717754,1,1,97.99254,0.1,89.62712
198.1744,-0.01749247,-0.1301379,-0.4081824,-0.1951402,1,1,98.30531,0,90.37907
198.6868,0.1196353,-0.2716379,-0.2925186,-0.4539944,0.5409611,0.8074448,98.23006,0,89.94315
199.2075,0.1909113,-0.3145093,-0.2259808,-0.4310182,0.8361751,0.9250042,98.14667,0.5946651,89.87568
199.727,0.1496291,-0.1108617,-0.2448912,-0.2041638,0.9899793,0.9798563,98.02991,0.1,90.00462
200.2302,0.2113328,-0.1508572,-0.1986821,-0.2729428,1,1,98.04382,0.1513223,89.94294
200.7462,0.01582539,0.07225311,-0.2732961,-0.009232759,1,1,98.03104,0,86.27206
201.2657,0.119418,0.06311959,-0.2090575,-0.04521799,1,1,98.36531,0.1,85.23331
201.7681,-0.2190081,0.07120728,-0.5482472,-0.008908272,0.8613408,0.6733647,101.7193,0,86.00366
202.2814,0.02082968,0.08020109,-0.302763,-0.007758737,1,1,102.5676,0.1,86.72359
202.7831,-0.1753955,0.07887369,-0.4691797,0.02105361,1,1,103.2059,0.8296826,87
203.3014,-0.1445553,0.08618462,-0.4700968,0.02072716,1,1,103.039,0,89.71906
203.8161,-0.1525554,0.08443856,-0.4578934,0.02204341,1,1,103,0.3355217,88.90688
204.3172,0.1577204,0.06025285,-0.1643612,-0.02237773,1,1,106.4972,0,90.28709
204.8408,0.08131313,0.05620682,-0.2477868,-0.03586221,0.9499245,0.915109,102.1121,0.1,86.82257
205.3547,-0.03909379,0.1680424,-0.3460851,0.0968352,0.3841034,0.3945831,0,0,0
205.8771,0.01238942,0.07376134,-0.3247367,-0.02545333,1,1,105.9027,0.1,86.17538
206.3796,0.3252645,0.08393478,0.003162503,-0.0363158,1,1,106.7276,0,81.65913
206.902,0.158016,0.09512925,-0.1614585,-0.01193953,1,1,105.4838,0.1,82.42255
207.4151,0.411728,0.07013273,0.087183,-0.07421124,0.9617159,0.9897321,103.6968,0.7049236,81
207.9364,0,0,0.9318168,-0.08016956,0,0.09722409,0,0,0
208.4414,0.005006433,0.08084089,-0.3441197,-0.009996533,0.9236141,0.8240303,107,0.3122354,83.93598
208.9606,-0.0273664,0.1155359,-0.323246,0.01479417,0.9015553,0.8508686,106.3778,0.1,84.96123
209.4813,0.00875783,0.08587539,-0.3150157,0.01055014,1,1,107,1.160237,84.97681
209.9925,0.2883741,0.04631692,-0.003130198,-0.0900321,1,1,111,0.7958601,85.04038
210.5054,0.1520628,0.1037178,-0.1764162,-0.0001709461,1,1,110.4803,0,82.05183
211.0075,-0.2228653,0.08571684,-0.5322881,0.01341271,0.9087604,0.7286193,111,0.8471904,87.84229
211.5143,0.001390219,0.1590985,-0.3250635,0.06574339,1,1,109.6774,0,92.11191
212.0276,0.05394256,0.076738,-0.2757815,-0.02033865,0.8658502,0.745691,110.5878,0.1,82.43195
212.5493,-0.10115,0.1222625,-0.4008083,0.04072708,0.9265878,0.8579341,111.2444,0.8592415,81
213.0614,0.03150737,0.09453583,-0.2941226,0.0009271502,1,1,115.4882,0.1,82.82143
213.5657,-0.2935975,0.040838,-0.6640905,-0.03413928,0.9671909,0.8440667,114.3252,0,86.76688
214.0882,0.09256482,-0.04014957,-0.03021729,-0.1155879,0,0,0,0,0
214.6129,-0.09132844,0.09168518,-0.3803843,0.03260309,1,1,115.2753,0.7646489,83
215.1261,-0.03760719,0.07102555,-0.3514985,0.004621863,1,1,118.2814,0,85.7496
215.6468,-0.3348496,-0.002786994,-0.694512,-0.05516088,0.9710066,0.8653135,119,0.1700006,84.83906
216.164,-0.2125017,0.07037705,-0.5773419,0.01228446,1,1,120.9906,1.210286,83
216.6739,-0.1480136,0.0412811,-0.4541543,0.003951252,1,1,122.0417,0.1,85.44141
217.1898,-0.08230317,0.07673025,-0.4103052,0.02270752,1,1,123.5545,0,86.50005
217.6974,-0.2009133,0.08613038,-0.5370635,0.02793032,1,1,122.8913,0.1,87.50693
218.2137,0.07885003,0.125815,-0.2507668,0.03321838,1,1,127.1399,0,85.47632
218.7254,-0.06966919,0.05900556,-0.3950336,-0.02024436,1,1,127.7007,0.1,86.80158
219.2311,-0.1207325,0.1021456,-0.4614884,0.01885146,1,1,127,0.1600646,89.62594
219.7523,0.1113219,0.1257646,-0.2114874,0.02188307,1,1,129.0823,0.1,85.44492
220.2629,0.08596647,0.1629356,-0.2117596,0.04824018,1,1,131,0.7910637,84.33421
220.7873,0.2354733,0.1172022,-0.07900637,-0.01919699,0.9172925,0.8891078,129.8922,0.1,82.73014
221.2985,0.2686421,0.1020638,-0.0002687573,-0.06073487,0.9008229,0.763427,129.515,1.032128,81
221.8133,0.2138675,0.1177139,-0.09538496,-0.00314486,1,1,125.6245,0,81.67474
222.326,0.08047664,0.04152006,-0.2487344,-0.05694807,0.731656,0.57218,135,0.5960737,81.74206
222.838,-0.0580641,0.06749785,-0.4055018,-0.02272522,0.8557693,0.773211,130.8037,0,85.46452
223.3633,-0.08350492,0.1160339,-0.4133037,0.02526838,0.9326749,0.9579438,130.4599,0.1,85.13503
223.888,0.210529,-0.1116277,-0.169883,-0.1859628,0.8944539,0.843204,130.3905,0,83.60178
224.3982,-0.4139245,-0.01903951,-0.05962771,0.1281032,0.7567864,0.4373023,0,0,0
224.9153,0.09626639,0.06009734,-0.240683,-0.04122114,1,1,133.4666,0.1,85.86201
225.4178,-0.1783064,0.05139846,-0.5321053,-0.01593411,1,1,133.9951,0.09292567,91
225.9296,0.05571997,0.06942445,-0.2786513,-0.01293659,1,1,133.8383,0.1,89.33432
226.4493,0.5115474,-0.001195192,0.1983092,-0.14949,0.7380772,0.5239914,133,1.140896,88.26868
